"","StationCode","Watershed","Date","Parameter","Result","Units","Longitude","Latitude"
"1416","ANACHANT@BRB","Santa Ana River",2016-08-23,"EC",1505,"uS/cm",-117.87201,33.81663
"1417","ANACHANT@BRB","Santa Ana River",2016-08-23,"Hardness",410,"mg/L",-117.87201,33.81663
"1418","ANACHANT@BRB","Santa Ana River",2016-08-23,"Total Nitrogen",2,"mg/L",-117.87201,33.81663
"1419","ANACHANT@BRB","Santa Ana River",2016-08-23,"pH",8.52,"SU",-117.87201,33.81663
"1420","ANACHANT@BRB","Santa Ana River",2016-08-23,"PipeDischargeRate",0.224,"cfs",-117.87201,33.81663
"1421","ANACHANT@BRB","Santa Ana River",2016-08-23,"PipeLeafTime",16.03,"sec/6 ft",-117.87201,33.81663
"1422","ANACHANT@BRB","Santa Ana River",2016-08-23,"PipeWaterHt",0.13,"ft",-117.87201,33.81663
"1423","ANACHANT@BRB","Santa Ana River",2016-08-23,"PipeWaterWd",4.6,"ft",-117.87201,33.81663
"1424","ANACHANT@BRB","Santa Ana River",2016-08-23,"ReacPhosAsP",6.13,"mg/L",-117.87201,33.81663
"1425","ANACHANT@BRB","Santa Ana River",2016-08-23,"TotalChlorine",0.03,"mg/L",-117.87201,33.81663
"1426","ANACHANT@BRB","Santa Ana River",2016-08-23,"Turbidity",4.5,"NTU",-117.87201,33.81663
"1427","ANACHANT@BRB","Santa Ana River",2016-08-23,"WaterTemperature",22.29,"deg C",-117.87201,33.81663
"1428","ANACHANT@BRB","Santa Ana River",2016-08-23,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1429","ANACHANT@BRB","Santa Ana River",2016-08-23,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1430","ANACHANT@BRB","Santa Ana River",2016-08-23,"Bolstar",10,"ng/L",-117.87201,33.81663
"1431","ANACHANT@BRB","Santa Ana River",2016-08-23,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"1432","ANACHANT@BRB","Santa Ana River",2016-08-23,"Coumaphos",10,"ng/L",-117.87201,33.81663
"1433","ANACHANT@BRB","Santa Ana River",2016-08-23,"Demeton-o",10,"ng/L",-117.87201,33.81663
"1434","ANACHANT@BRB","Santa Ana River",2016-08-23,"Demeton-s",10,"ng/L",-117.87201,33.81663
"1435","ANACHANT@BRB","Santa Ana River",2016-08-23,"Diazinon",10,"ng/L",-117.87201,33.81663
"1436","ANACHANT@BRB","Santa Ana River",2016-08-23,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"1437","ANACHANT@BRB","Santa Ana River",2016-08-23,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1438","ANACHANT@BRB","Santa Ana River",2016-08-23,"Disulfoton",10,"ng/L",-117.87201,33.81663
"1439","ANACHANT@BRB","Santa Ana River",2016-08-23,"Ethoprop",10,"ng/L",-117.87201,33.81663
"1440","ANACHANT@BRB","Santa Ana River",2016-08-23,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"1441","ANACHANT@BRB","Santa Ana River",2016-08-23,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"1442","ANACHANT@BRB","Santa Ana River",2016-08-23,"Fenthion",10,"ng/L",-117.87201,33.81663
"1443","ANACHANT@BRB","Santa Ana River",2016-08-23,"Malathion",10,"ng/L",-117.87201,33.81663
"1444","ANACHANT@BRB","Santa Ana River",2016-08-23,"Merphos",10,"ng/L",-117.87201,33.81663
"1445","ANACHANT@BRB","Santa Ana River",2016-08-23,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1446","ANACHANT@BRB","Santa Ana River",2016-08-23,"Naled ",10,"ng/L",-117.87201,33.81663
"1447","ANACHANT@BRB","Santa Ana River",2016-08-23,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"1448","ANACHANT@BRB","Santa Ana River",2016-08-23,"Phorate",10,"ng/L",-117.87201,33.81663
"1449","ANACHANT@BRB","Santa Ana River",2016-08-23,"Ronnel",10,"ng/L",-117.87201,33.81663
"1450","ANACHANT@BRB","Santa Ana River",2016-08-23,"Tetrachlorovinphos",12,"ng/L",-117.87201,33.81663
"1451","ANACHANT@BRB","Santa Ana River",2016-08-23,"Tokuthion",10,"ng/L",-117.87201,33.81663
"1452","ANACHANT@BRB","Santa Ana River",2016-08-23,"Trichloronate",10,"ng/L",-117.87201,33.81663
"1453","ANACHANT@BRB","Santa Ana River",2016-08-23,"TOC",15.9,"mg/L",-117.87201,33.81663
"1454","ANACHANT@BRB","Santa Ana River",2016-08-23,"TSS",6,"mg/L",-117.87201,33.81663
"1455","ANACHANT@BRB","Santa Ana River",2016-08-23,"Ag",0.2,"ug/L",-117.87201,33.81663
"1456","ANACHANT@BRB","Santa Ana River",2016-08-23,"As",1.8,"ug/L",-117.87201,33.81663
"1457","ANACHANT@BRB","Santa Ana River",2016-08-23,"Cd",0.1,"ug/L",-117.87201,33.81663
"1458","ANACHANT@BRB","Santa Ana River",2016-08-23,"Cr",2.5,"ug/L",-117.87201,33.81663
"1459","ANACHANT@BRB","Santa Ana River",2016-08-23,"Cu",8.9,"ug/L",-117.87201,33.81663
"1460","ANACHANT@BRB","Santa Ana River",2016-08-23,"Fe",52,"ug/L",-117.87201,33.81663
"1461","ANACHANT@BRB","Santa Ana River",2016-08-23,"Hg",0.05,"ug/L",-117.87201,33.81663
"1462","ANACHANT@BRB","Santa Ana River",2016-08-23,"Ni",99,"ug/L",-117.87201,33.81663
"1463","ANACHANT@BRB","Santa Ana River",2016-08-23,"Pb",0.26,"ug/L",-117.87201,33.81663
"1464","ANACHANT@BRB","Santa Ana River",2016-08-23,"Se",0.45,"ug/L",-117.87201,33.81663
"1465","ANACHANT@BRB","Santa Ana River",2016-08-23,"Zn",23,"ug/L",-117.87201,33.81663
"1466","ANACHANT@BRB","Santa Ana River",2016-09-15,"AirTemperature",18,"deg C",-117.87201,33.81663
"1467","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ammonia",0.1,"mg/L",-117.87201,33.81663
"1468","ANACHANT@BRB","Santa Ana River",2016-09-15,"AnionicSurfactants",0.41,"mg/L",-117.87201,33.81663
"1469","ANACHANT@BRB","Santa Ana River",2016-09-15,"DaysSinceLastRain",132,"none",-117.87201,33.81663
"1470","ANACHANT@BRB","Santa Ana River",2016-09-15,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"1471","ANACHANT@BRB","Santa Ana River",2016-09-15,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"1472","ANACHANT@BRB","Santa Ana River",2016-09-15,"DO",9.46,"mg/L",-117.87201,33.81663
"1473","ANACHANT@BRB","Santa Ana River",2016-09-15,"EC",1441,"uS/cm",-117.87201,33.81663
"1474","ANACHANT@BRB","Santa Ana River",2016-09-15,"Hardness",370,"mg/L",-117.87201,33.81663
"1475","ANACHANT@BRB","Santa Ana River",2016-09-15,"Total Nitrogen",2,"mg/L",-117.87201,33.81663
"1476","ANACHANT@BRB","Santa Ana River",2016-09-15,"pH",8.18,"SU",-117.87201,33.81663
"1477","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeDischargeRate",0.054,"cfs",-117.87201,33.81663
"1478","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeLeafTime",8.41,"sec/6 ft",-117.87201,33.81663
"1479","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeWaterHt",0.05,"ft",-117.87201,33.81663
"1480","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeWaterWd",1.5,"ft",-117.87201,33.81663
"1481","ANACHANT@BRB","Santa Ana River",2016-09-15,"ReacPhosAsP",6.02,"mg/L",-117.87201,33.81663
"1482","ANACHANT@BRB","Santa Ana River",2016-09-15,"TotalChlorine",0.03,"mg/L",-117.87201,33.81663
"1483","ANACHANT@BRB","Santa Ana River",2016-09-15,"Turbidity",3.51,"NTU",-117.87201,33.81663
"1484","ANACHANT@BRB","Santa Ana River",2016-09-15,"WaterTemperature",17.63,"deg C",-117.87201,33.81663
"1485","ANACHANT@BRB","Santa Ana River",2016-09-15,"ENT",12800,"CFU/100 ml",-117.87201,33.81663
"1486","ANACHANT@BRB","Santa Ana River",2016-09-15,"FC",10400,"CFU/100 ml",-117.87201,33.81663
"1487","ANACHANT@BRB","Santa Ana River",2016-09-15,"TC",75000,"CFU/100 ml",-117.87201,33.81663
"1488","ANACHANT@BRB","Santa Ana River",2016-09-15,"AirTemperature",18,"deg C",-117.87201,33.81663
"1489","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ammonia",0.1,"mg/L",-117.87201,33.81663
"1490","ANACHANT@BRB","Santa Ana River",2016-09-15,"AnionicSurfactants",0.41,"mg/L",-117.87201,33.81663
"1491","ANACHANT@BRB","Santa Ana River",2016-09-15,"DaysSinceLastRain",132,"none",-117.87201,33.81663
"1492","ANACHANT@BRB","Santa Ana River",2016-09-15,"DissolvedCu",0.2,"mg/L",-117.87201,33.81663
"1493","ANACHANT@BRB","Santa Ana River",2016-09-15,"DissolvedHexCr",0.05,"mg/L",-117.87201,33.81663
"1494","ANACHANT@BRB","Santa Ana River",2016-09-15,"DO",9.46,"mg/L",-117.87201,33.81663
"1495","ANACHANT@BRB","Santa Ana River",2016-09-15,"EC",1441,"uS/cm",-117.87201,33.81663
"1496","ANACHANT@BRB","Santa Ana River",2016-09-15,"Hardness",370,"mg/L",-117.87201,33.81663
"1497","ANACHANT@BRB","Santa Ana River",2016-09-15,"Total Nitrogen",2,"mg/L",-117.87201,33.81663
"1498","ANACHANT@BRB","Santa Ana River",2016-09-15,"pH",8.18,"SU",-117.87201,33.81663
"1499","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeDischargeRate",0.054,"cfs",-117.87201,33.81663
"1500","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeLeafTime",8.41,"sec/6 ft",-117.87201,33.81663
"1501","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeWaterHt",0.05,"ft",-117.87201,33.81663
"1502","ANACHANT@BRB","Santa Ana River",2016-09-15,"PipeWaterWd",1.5,"ft",-117.87201,33.81663
"1503","ANACHANT@BRB","Santa Ana River",2016-09-15,"ReacPhosAsP",6.02,"mg/L",-117.87201,33.81663
"1504","ANACHANT@BRB","Santa Ana River",2016-09-15,"TotalChlorine",0.03,"mg/L",-117.87201,33.81663
"1505","ANACHANT@BRB","Santa Ana River",2016-09-15,"Turbidity",3.51,"NTU",-117.87201,33.81663
"1506","ANACHANT@BRB","Santa Ana River",2016-09-15,"WaterTemperature",17.63,"deg C",-117.87201,33.81663
"1507","ANACHANT@BRB","Santa Ana River",2016-09-15,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1508","ANACHANT@BRB","Santa Ana River",2016-09-15,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1509","ANACHANT@BRB","Santa Ana River",2016-09-15,"Bolstar",10,"ng/L",-117.87201,33.81663
"1510","ANACHANT@BRB","Santa Ana River",2016-09-15,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"1511","ANACHANT@BRB","Santa Ana River",2016-09-15,"Coumaphos",10,"ng/L",-117.87201,33.81663
"1512","ANACHANT@BRB","Santa Ana River",2016-09-15,"Demeton-o",10,"ng/L",-117.87201,33.81663
"1513","ANACHANT@BRB","Santa Ana River",2016-09-15,"Demeton-s",10,"ng/L",-117.87201,33.81663
"1514","ANACHANT@BRB","Santa Ana River",2016-09-15,"Diazinon",10,"ng/L",-117.87201,33.81663
"1515","ANACHANT@BRB","Santa Ana River",2016-09-15,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"1516","ANACHANT@BRB","Santa Ana River",2016-09-15,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1517","ANACHANT@BRB","Santa Ana River",2016-09-15,"Disulfoton",10,"ng/L",-117.87201,33.81663
"1518","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ethoprop",10,"ng/L",-117.87201,33.81663
"1519","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"1520","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"1521","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fenthion",10,"ng/L",-117.87201,33.81663
"1522","ANACHANT@BRB","Santa Ana River",2016-09-15,"Malathion",10,"ng/L",-117.87201,33.81663
"1523","ANACHANT@BRB","Santa Ana River",2016-09-15,"Merphos",10,"ng/L",-117.87201,33.81663
"1524","ANACHANT@BRB","Santa Ana River",2016-09-15,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1525","ANACHANT@BRB","Santa Ana River",2016-09-15,"Naled ",10,"ng/L",-117.87201,33.81663
"1526","ANACHANT@BRB","Santa Ana River",2016-09-15,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"1527","ANACHANT@BRB","Santa Ana River",2016-09-15,"Phorate",10,"ng/L",-117.87201,33.81663
"1528","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ronnel",10,"ng/L",-117.87201,33.81663
"1529","ANACHANT@BRB","Santa Ana River",2016-09-15,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"1530","ANACHANT@BRB","Santa Ana River",2016-09-15,"Tokuthion",10,"ng/L",-117.87201,33.81663
"1531","ANACHANT@BRB","Santa Ana River",2016-09-15,"Trichloronate",10,"ng/L",-117.87201,33.81663
"1532","ANACHANT@BRB","Santa Ana River",2016-09-15,"TOC",22.8,"mg/L",-117.87201,33.81663
"1533","ANACHANT@BRB","Santa Ana River",2016-09-15,"TSS",6,"mg/L",-117.87201,33.81663
"1534","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ag",0.2,"ug/L",-117.87201,33.81663
"1535","ANACHANT@BRB","Santa Ana River",2016-09-15,"As",1.7,"ug/L",-117.87201,33.81663
"1536","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cd",0.1,"ug/L",-117.87201,33.81663
"1537","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cr",0.65,"ug/L",-117.87201,33.81663
"1538","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cu",9,"ug/L",-117.87201,33.81663
"1539","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fe",37,"ug/L",-117.87201,33.81663
"1540","ANACHANT@BRB","Santa Ana River",2016-09-15,"Hg",0.05,"ug/L",-117.87201,33.81663
"1541","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ni",20,"ug/L",-117.87201,33.81663
"1542","ANACHANT@BRB","Santa Ana River",2016-09-15,"Pb",0.23,"ug/L",-117.87201,33.81663
"1543","ANACHANT@BRB","Santa Ana River",2016-09-15,"Se",0.42,"ug/L",-117.87201,33.81663
"1544","ANACHANT@BRB","Santa Ana River",2016-09-15,"Zn",24,"ug/L",-117.87201,33.81663
"1545","ANACHANT@BRB","Santa Ana River",2016-09-15,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1546","ANACHANT@BRB","Santa Ana River",2016-09-15,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1547","ANACHANT@BRB","Santa Ana River",2016-09-15,"Bolstar",10,"ng/L",-117.87201,33.81663
"1548","ANACHANT@BRB","Santa Ana River",2016-09-15,"Chlorpyrifos",10,"ng/L",-117.87201,33.81663
"1549","ANACHANT@BRB","Santa Ana River",2016-09-15,"Coumaphos",10,"ng/L",-117.87201,33.81663
"1550","ANACHANT@BRB","Santa Ana River",2016-09-15,"Demeton-o",10,"ng/L",-117.87201,33.81663
"1551","ANACHANT@BRB","Santa Ana River",2016-09-15,"Demeton-s",10,"ng/L",-117.87201,33.81663
"1552","ANACHANT@BRB","Santa Ana River",2016-09-15,"Diazinon",10,"ng/L",-117.87201,33.81663
"1553","ANACHANT@BRB","Santa Ana River",2016-09-15,"Dichlorvos",10,"ng/L",-117.87201,33.81663
"1554","ANACHANT@BRB","Santa Ana River",2016-09-15,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1555","ANACHANT@BRB","Santa Ana River",2016-09-15,"Disulfoton",10,"ng/L",-117.87201,33.81663
"1556","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ethoprop",10,"ng/L",-117.87201,33.81663
"1557","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ethyl Parathion",10,"ng/L",-117.87201,33.81663
"1558","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fensulfothion",10,"ng/L",-117.87201,33.81663
"1559","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fenthion",10,"ng/L",-117.87201,33.81663
"1560","ANACHANT@BRB","Santa Ana River",2016-09-15,"Malathion",10,"ng/L",-117.87201,33.81663
"1561","ANACHANT@BRB","Santa Ana River",2016-09-15,"Merphos",10,"ng/L",-117.87201,33.81663
"1562","ANACHANT@BRB","Santa Ana River",2016-09-15,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1563","ANACHANT@BRB","Santa Ana River",2016-09-15,"Naled ",10,"ng/L",-117.87201,33.81663
"1564","ANACHANT@BRB","Santa Ana River",2016-09-15,"Parathion-methyl",10,"ng/L",-117.87201,33.81663
"1565","ANACHANT@BRB","Santa Ana River",2016-09-15,"Phorate",10,"ng/L",-117.87201,33.81663
"1566","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ronnel",10,"ng/L",-117.87201,33.81663
"1567","ANACHANT@BRB","Santa Ana River",2016-09-15,"Tetrachlorovinphos",10,"ng/L",-117.87201,33.81663
"1568","ANACHANT@BRB","Santa Ana River",2016-09-15,"Tokuthion",10,"ng/L",-117.87201,33.81663
"1569","ANACHANT@BRB","Santa Ana River",2016-09-15,"Trichloronate",10,"ng/L",-117.87201,33.81663
"1570","ANACHANT@BRB","Santa Ana River",2016-09-15,"TSS",6,"mg/L",-117.87201,33.81663
"1571","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ag",0.2,"ug/L",-117.87201,33.81663
"1572","ANACHANT@BRB","Santa Ana River",2016-09-15,"As",1.7,"ug/L",-117.87201,33.81663
"1573","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cd",0.1,"ug/L",-117.87201,33.81663
"1574","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cr",0.65,"ug/L",-117.87201,33.81663
"1575","ANACHANT@BRB","Santa Ana River",2016-09-15,"Cu",9,"ug/L",-117.87201,33.81663
"1576","ANACHANT@BRB","Santa Ana River",2016-09-15,"Fe",37,"ug/L",-117.87201,33.81663
"1577","ANACHANT@BRB","Santa Ana River",2016-09-15,"Hg",0.05,"ug/L",-117.87201,33.81663
"1578","ANACHANT@BRB","Santa Ana River",2016-09-15,"Ni",20,"ug/L",-117.87201,33.81663
"1579","ANACHANT@BRB","Santa Ana River",2016-09-15,"Pb",0.23,"ug/L",-117.87201,33.81663
"1580","ANACHANT@BRB","Santa Ana River",2016-09-15,"Se",0.42,"ug/L",-117.87201,33.81663
"1581","ANACHANT@BRB","Santa Ana River",2016-09-15,"Zn",24,"ug/L",-117.87201,33.81663
"1582","ANACHANT@BRB","Santa Ana River",2017-05-01,"ENT",3200,"CFU/100 ml",-117.87201,33.81663
"1583","ANACHANT@BRB","Santa Ana River",2017-05-01,"FC",3000,"CFU/100 ml",-117.87201,33.81663
"1584","ANACHANT@BRB","Santa Ana River",2017-05-01,"TC",66000,"CFU/100 ml",-117.87201,33.81663
"1585","ANACHANT@BRB","Santa Ana River",2017-05-01,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1586","ANACHANT@BRB","Santa Ana River",2017-05-01,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1587","ANACHANT@BRB","Santa Ana River",2017-05-01,"Bolstar",4,"ng/L",-117.87201,33.81663
"1588","ANACHANT@BRB","Santa Ana River",2017-05-01,"Chlorpyrifos",1,"ng/L",-117.87201,33.81663
"1589","ANACHANT@BRB","Santa Ana River",2017-05-01,"Demeton",2,"ng/L",-117.87201,33.81663
"1590","ANACHANT@BRB","Santa Ana River",2017-05-01,"Diazinon",1,"ng/L",-117.87201,33.81663
"1591","ANACHANT@BRB","Santa Ana River",2017-05-01,"Dichlorvos",6,"ng/L",-117.87201,33.81663
"1592","ANACHANT@BRB","Santa Ana River",2017-05-01,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1593","ANACHANT@BRB","Santa Ana River",2017-05-01,"Disulfoton",2,"ng/L",-117.87201,33.81663
"1594","ANACHANT@BRB","Santa Ana River",2017-05-01,"Ethoprop",2,"ng/L",-117.87201,33.81663
"1595","ANACHANT@BRB","Santa Ana River",2017-05-01,"Ethyl Parathion",20,"ng/L",-117.87201,33.81663
"1596","ANACHANT@BRB","Santa Ana River",2017-05-01,"Fensulfothion",2,"ng/L",-117.87201,33.81663
"1597","ANACHANT@BRB","Santa Ana River",2017-05-01,"Fenthion",4,"ng/L",-117.87201,33.81663
"1598","ANACHANT@BRB","Santa Ana River",2017-05-01,"Malathion",5,"ng/L",-117.87201,33.81663
"1599","ANACHANT@BRB","Santa Ana River",2017-05-01,"Merphos",2,"ng/L",-117.87201,33.81663
"1600","ANACHANT@BRB","Santa Ana River",2017-05-01,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1601","ANACHANT@BRB","Santa Ana River",2017-05-01,"Parathion-methyl",2,"ng/L",-117.87201,33.81663
"1602","ANACHANT@BRB","Santa Ana River",2017-05-01,"Phorate",10,"ng/L",-117.87201,33.81663
"1603","ANACHANT@BRB","Santa Ana River",2017-05-01,"Ronnel",4,"ng/L",-117.87201,33.81663
"1604","ANACHANT@BRB","Santa Ana River",2017-05-01,"Tetrachlorovinphos",4,"ng/L",-117.87201,33.81663
"1605","ANACHANT@BRB","Santa Ana River",2017-05-01,"Tokuthion",6,"ng/L",-117.87201,33.81663
"1606","ANACHANT@BRB","Santa Ana River",2017-05-01,"Trichloronate",2,"ng/L",-117.87201,33.81663
"1607","ANACHANT@BRB","Santa Ana River",2017-05-01,"TOC",10.4,"mg/L",-117.87201,33.81663
"1608","ANACHANT@BRB","Santa Ana River",2017-05-01,"TSS",1.9,"mg/L",-117.87201,33.81663
"1609","ANACHANT@BRB","Santa Ana River",2017-05-01,"Hg",0.4,"ug/L",-117.87201,33.81663
"1610","ANACHANT@BRB","Santa Ana River",2017-05-01,"Ag",5,"ug/L",-117.87201,33.81663
"1611","ANACHANT@BRB","Santa Ana River",2017-05-01,"As",5,"ug/L",-117.87201,33.81663
"1612","ANACHANT@BRB","Santa Ana River",2017-05-01,"Cd",5,"ug/L",-117.87201,33.81663
"1613","ANACHANT@BRB","Santa Ana River",2017-05-01,"Cr",10,"ug/L",-117.87201,33.81663
"1614","ANACHANT@BRB","Santa Ana River",2017-05-01,"Cu",15,"ug/L",-117.87201,33.81663
"1615","ANACHANT@BRB","Santa Ana River",2017-05-01,"Fe",24,"ug/L",-117.87201,33.81663
"1616","ANACHANT@BRB","Santa Ana River",2017-05-01,"Ni",10,"ug/L",-117.87201,33.81663
"1617","ANACHANT@BRB","Santa Ana River",2017-05-01,"Pb",5,"ug/L",-117.87201,33.81663
"1618","ANACHANT@BRB","Santa Ana River",2017-05-01,"Se",10,"ug/L",-117.87201,33.81663
"1619","ANACHANT@BRB","Santa Ana River",2017-05-01,"Zn",41,"ug/L",-117.87201,33.81663
"1620","ANACHANT@BRB","Santa Ana River",2017-06-01,"ENT",760,"CFU/100 ml",-117.87201,33.81663
"1621","ANACHANT@BRB","Santa Ana River",2017-06-01,"FC",350,"CFU/100 ml",-117.87201,33.81663
"1622","ANACHANT@BRB","Santa Ana River",2017-06-01,"TC",8300,"CFU/100 ml",-117.87201,33.81663
"1623","ANACHANT@BRB","Santa Ana River",2017-06-01,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1624","ANACHANT@BRB","Santa Ana River",2017-06-01,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1625","ANACHANT@BRB","Santa Ana River",2017-06-01,"Bolstar",4,"ng/L",-117.87201,33.81663
"1626","ANACHANT@BRB","Santa Ana River",2017-06-01,"Chlorpyrifos",1,"ng/L",-117.87201,33.81663
"1627","ANACHANT@BRB","Santa Ana River",2017-06-01,"Demeton",2,"ng/L",-117.87201,33.81663
"1628","ANACHANT@BRB","Santa Ana River",2017-06-01,"Diazinon",1,"ng/L",-117.87201,33.81663
"1629","ANACHANT@BRB","Santa Ana River",2017-06-01,"Dichlorvos",6,"ng/L",-117.87201,33.81663
"1630","ANACHANT@BRB","Santa Ana River",2017-06-01,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1631","ANACHANT@BRB","Santa Ana River",2017-06-01,"Disulfoton",2,"ng/L",-117.87201,33.81663
"1632","ANACHANT@BRB","Santa Ana River",2017-06-01,"Ethoprop",2,"ng/L",-117.87201,33.81663
"1633","ANACHANT@BRB","Santa Ana River",2017-06-01,"Ethyl Parathion",20,"ng/L",-117.87201,33.81663
"1634","ANACHANT@BRB","Santa Ana River",2017-06-01,"Fensulfothion",2,"ng/L",-117.87201,33.81663
"1635","ANACHANT@BRB","Santa Ana River",2017-06-01,"Fenthion",4,"ng/L",-117.87201,33.81663
"1636","ANACHANT@BRB","Santa Ana River",2017-06-01,"Malathion",5,"ng/L",-117.87201,33.81663
"1637","ANACHANT@BRB","Santa Ana River",2017-06-01,"Merphos",2,"ng/L",-117.87201,33.81663
"1638","ANACHANT@BRB","Santa Ana River",2017-06-01,"Mevinphos",10,"ng/L",-117.87201,33.81663
"1639","ANACHANT@BRB","Santa Ana River",2017-06-01,"Parathion-methyl",2,"ng/L",-117.87201,33.81663
"1640","ANACHANT@BRB","Santa Ana River",2017-06-01,"Phorate",10,"ng/L",-117.87201,33.81663
"1641","ANACHANT@BRB","Santa Ana River",2017-06-01,"Ronnel",4,"ng/L",-117.87201,33.81663
"1642","ANACHANT@BRB","Santa Ana River",2017-06-01,"Tetrachlorovinphos",4,"ng/L",-117.87201,33.81663
"1643","ANACHANT@BRB","Santa Ana River",2017-06-01,"Tokuthion",6,"ng/L",-117.87201,33.81663
"1644","ANACHANT@BRB","Santa Ana River",2017-06-01,"Trichloronate",2,"ng/L",-117.87201,33.81663
"1645","ANACHANT@BRB","Santa Ana River",2017-06-01,"TOC",8.44,"mg/L",-117.87201,33.81663
"1646","ANACHANT@BRB","Santa Ana River",2017-06-01,"TSS",2.7,"mg/L",-117.87201,33.81663
"1647","ANACHANT@BRB","Santa Ana River",2017-07-03,"ENT",1150,"CFU/100 ml",-117.87201,33.81663
"1648","ANACHANT@BRB","Santa Ana River",2017-07-03,"FC",740,"CFU/100 ml",-117.87201,33.81663
"1649","ANACHANT@BRB","Santa Ana River",2017-07-03,"TC",9700,"CFU/100 ml",-117.87201,33.81663
"1650","ANACHANT@BRB","Santa Ana River",2017-07-03,"OilAndGrease",5,"mg/L",-117.87201,33.81663
"1651","ANACHANT@BRB","Santa Ana River",2017-07-03,"Azinphos methyl (Guthion)",10,"ng/L",-117.87201,33.81663
"1652","ANACHANT@BRB","Santa Ana River",2017-07-03,"Bolstar",4,"ng/L",-117.87201,33.81663
"1653","ANACHANT@BRB","Santa Ana River",2017-07-03,"Chlorpyrifos",1,"ng/L",-117.87201,33.81663
"1654","ANACHANT@BRB","Santa Ana River",2017-07-03,"Demeton",2,"ng/L",-117.87201,33.81663
"1655","ANACHANT@BRB","Santa Ana River",2017-07-03,"Diazinon",1,"ng/L",-117.87201,33.81663
"1656","ANACHANT@BRB","Santa Ana River",2017-07-03,"Dichlorvos",6,"ng/L",-117.87201,33.81663
"1657","ANACHANT@BRB","Santa Ana River",2017-07-03,"Dimethoate",10,"ng/L",-117.87201,33.81663
"1658","ANACHANT@BRB","Santa Ana River",2017-07-03,"Disulfoton",2,"ng/L",-117.87201,33.81663
"1659","ANACHANT@BRB","Santa Ana River",2017-07-03,"Ethoprop",2,"ng/L",-117.87201,33.81663
